"avg_order_value","customer_zip_code_prefix","customer_city","customer_state"
"89.0466666666666667",1422,"sao paulo","SP"
"83.3600000000000000",89213,"joinville","SC"
"64.9950000000000000",86828,"maua da serra","PR"
"224.9500000000000000",79802,"dourados","MS"
"128.8666666666666667",24365,"niteroi","RJ"
"169.7411111111111111",89460,"canoinhas","SC"
"80.9300000000000000",2368,"sao paulo","SP"
"147.1871428571428571",81200,"curitiba","PR"
"119.6618181818181818",13058,"campinas","SP"
"344.2225000000000000",62150,"santana do acarau","CE"
"427.5380000000000000",60450,"fortaleza","CE"
"97.2633333333333333",6855,"itapecerica da serra","SP"
"123.4657142857142857",72210,"brasilia","DF"
"19.9000000000000000",4291,"sao paulo","SP"
"209.5975000000000000",38020,"uberaba","MG"
"112.3136363636363636",35502,"divinopolis","MG"
"127.1348780487804878",11730,"mongagua","SP"
"79.9000000000000000",4730,"sao paulo","SP"
"87.2170000000000000",92330,"canoas","RS"
"95.9500000000000000",98750,"ajuricaba","RS"
"170.5336363636363636",4146,"sao paulo","SP"
"579.0000000000000000",64245,"sao jose do divino","PI"
"95.8258333333333333",11701,"praia grande","SP"
"48.4450000000000000",58704,"patos","PB"
"146.3955555555555556",34007,"nova lima","MG"
"74.9557142857142857",11460,"guaruja","SP"
"103.8985714285714286",13580,"ribeirao bonito","SP"
"99.8506666666666667",28230,"sao francisco de itabapoana","RJ"
"66.4000000000000000",5511,"sao paulo","SP"
"152.9538888888888889",72015,"brasilia","DF"
"113.3000000000000000",76966,"cacoal","RO"
"106.4950000000000000",68554,"redencao","PA"
"186.1483333333333333",65058,"sao luis","MA"
"137.7560000000000000",88360,"guabiruba","SC"
"111.9566666666666667",9617,"sao bernardo do campo","SP"
"96.1675000000000000",37620,"munhoz","MG"
"95.6300000000000000",37855,"sao pedro da uniao","MG"
"105.7816666666666667",18276,"tatui","SP"
"29.9900000000000000",2551,"sao paulo","SP"
"101.1160000000000000",3053,"sao paulo","SP"
"130.0000000000000000",3154,"sao paulo","SP"
"78.5333333333333333",13063,"campinas","SP"
"89.9000000000000000",96842,"santa cruz do sul","RS"
"99.4878571428571429",7500,"santa isabel","SP"
"33.6000000000000000",95355,"guabiju","RS"
"114.1760000000000000",78705,"rondonopolis","MT"
"183.5466666666666667",5629,"sao paulo","SP"
"77.2966666666666667",8531,"ferraz de vasconcelos","SP"
"206.3000000000000000",65025,"sao luis","MA"
"59.0000000000000000",86701,"arapongas","PR"
"173.3500000000000000",34002,"nova lima","MG"
"222.8791666666666667",11713,"praia grande","SP"
"186.8745000000000000",13088,"campinas","SP"
"143.9400000000000000",7942,"francisco morato","SP"
"136.2323529411764706",56000,"salgueiro","PE"
"70.5642857142857143",59152,"parnamirim","RN"
"113.4075000000000000",4458,"sao paulo","SP"
"100.3925000000000000",3334,"sao paulo","SP"
"67.9600000000000000",54210,"jaboatao dos guararapes","PE"
"140.4666666666666667",3303,"sao paulo","SP"
"102.5236363636363636",5056,"sao paulo","SP"
"129.5580000000000000",8761,"mogi das cruzes","SP"
"81.0655555555555556",13844,"mogi-guacu","SP"
"92.9960000000000000",2866,"sao paulo","SP"
"55.5383333333333333",15043,"sao jose do rio preto","SP"
"219.0000000000000000",58115,"puxinana","PB"
"115.6570000000000000",85960,"marechal candido rondon","PR"
"119.9043750000000000",1508,"sao paulo","SP"
"68.4500000000000000",9381,"maua","SP"
"44.5500000000000000",87511,"umuarama","PR"
"257.7440000000000000",8240,"sao paulo","SP"
"115.2666666666666667",24935,"marica","RJ"
"132.2192857142857143",34012,"nova lima","MG"
"71.9000000000000000",15868,"termas de ibira","SP"
"134.7500000000000000",68385,"tucuma","PA"
"28.9000000000000000",27980,"corrego do ouro","RJ"
"185.9500000000000000",89186,"aurora","SC"
"86.9500000000000000",89069,"blumenau","SC"
"60.7450000000000000",3553,"sao paulo","SP"
"37.9000000000000000",97755,"unistalda","RS"
"101.9560000000000000",33925,"ribeirao das neves","MG"
"379.8000000000000000",25928,"mage","RJ"
"32.2750000000000000",29317,"cachoeiro de itapemirim","ES"
"41.9800000000000000",57930,"passo de camaragibe","AL"
"299.5000000000000000",69917,"rio branco","AC"
"109.9000000000000000",2679,"sao paulo","SP"
"114.5587500000000000",33120,"santa luzia","MG"
"148.6587179487179487",13084,"campinas","SP"
"63.1533333333333333",9842,"sao bernardo do campo","SP"
"88.3614285714285714",88352,"brusque","SC"
"59.9000000000000000",3007,"sao paulo","SP"
"99.9450000000000000",96413,"bage","RS"
"1028.9950000000000000",48906,"juazeiro","BA"
"149.8966666666666667",17067,"bauru","SP"
"39.9000000000000000",68022,"santarem","PA"
"86.8550000000000000",35460,"brumadinho","MG"
"30.4950000000000000",40252,"salvador","BA"
"153.6316666666666667",56180,"cabrobo","PE"
"179.9900000000000000",2737,"sao paulo","SP"
"114.2283333333333333",74477,"goiania","GO"
"328.4250000000000000",64840,"guadalupe","PI"
"29.0000000000000000",85911,"toledo","PR"
"84.1337500000000000",2408,"sao paulo","SP"
"152.0770588235294118",13561,"sao carlos","SP"
"141.1170588235294118",39801,"teofilo otoni","MG"
"149.4500000000000000",2268,"sao paulo","SP"
"107.6000000000000000",12405,"pindamonhangaba","SP"
"200.9966666666666667",65606,"caxias","MA"
"44.9900000000000000",70867,"brasilia","DF"
"86.1725000000000000",40040,"salvador","BA"
"110.1376923076923077",13173,"sumare","SP"
"69.0000000000000000",68035,"santarem","PA"
"97.2271428571428571",3408,"sao paulo","SP"
"12.9900000000000000",99690,"liberato salzano","RS"
"117.6587500000000000",12052,"taubate","SP"
"123.4450000000000000",68030,"santarem","PA"
"70.4450000000000000",17360,"torrinha","SP"
"143.8000000000000000",44642,"nova fatima","BA"
"88.1700000000000000",6020,"osasco","SP"
"67.9300000000000000",84031,"ponta grossa","PR"
"510.0000000000000000",2166,"sao paulo","SP"
"227.4500000000000000",39780,"santa maria do suacui","MG"
"133.4800000000000000",76680,"itapuranga","GO"
"120.4580000000000000",11471,"guaruja","SP"
"101.4633333333333333",8840,"mogi das cruzes","SP"
"155.4400000000000000",64740,"conceicao do caninde","PI"
"41.9225000000000000",69314,"boa vista","RR"
"18.5000000000000000",99215,"uniao da serra","RS"
"97.4693750000000000",98300,"palmeira das missoes","RS"
"96.2769230769230769",6170,"osasco","SP"
"116.9950000000000000",12242,"sao jose dos campos","SP"
"199.5800000000000000",4938,"sao paulo","SP"
"117.5936000000000000",14030,"ribeirao preto","SP"
"110.2455263157894737",9540,"sao caetano do sul","SP"
"42.9000000000000000",8535,"ferraz de vasconcelos","SP"
"146.5000000000000000",6097,"osasco","SP"
"102.2575000000000000",28621,"nova friburgo","RJ"
"66.2380000000000000",3531,"sao paulo","SP"
"106.4706666666666667",91550,"porto alegre","RS"
"113.6600000000000000",26110,"belford roxo","RJ"
"1064.2000000000000000",5650,"sao paulo","SP"
"138.8606818181818182",88220,"itapema","SC"
"49.4725000000000000",1537,"sao paulo","SP"
"147.4750000000000000",9443,"ribeirao pires","SP"
"94.8458333333333333",19911,"ourinhos","SP"
"96.2000000000000000",45345,"jaguaquara","BA"
"232.4450000000000000",63024,"juazeiro do norte","CE"
"19.8000000000000000",5418,"sao paulo","SP"
"125.3146153846153846",22441,"rio de janeiro","RJ"
"32.9000000000000000",4070,"sao paulo","SP"
"43.3500000000000000",85948,"pato bragado","PR"
"99.4900000000000000",5804,"sao paulo","SP"
"150.5066666666666667",1552,"sao paulo","SP"
"90.7622222222222222",89870,"pinhalzinho","SC"
"74.6685714285714286",21231,"rio de janeiro","RJ"
"149.0000000000000000",35380,"urucania","MG"
"65.1950000000000000",98380,"seberi","RS"
"57.7575000000000000",13995,"santo antonio do jardim","SP"
"168.8852000000000000",9950,"diadema","SP"
"176.9340000000000000",12513,"guaratingueta","SP"
"17.0000000000000000",96540,"agudo","RS"
"57.4450000000000000",2041,"sao paulo","SP"
"128.0000000000000000",64074,"teresina","PI"
"196.2000000000000000",59133,"natal","RN"
"118.2250000000000000",75940,"edeia","GO"
"27.4000000000000000",86680,"nossa senhora das gracas","PR"
"158.6700000000000000",85730,"pranchita","PR"
"165.4725000000000000",27347,"barra mansa","RJ"
"165.7015384615384615",3694,"sao paulo","SP"
"55.9000000000000000",77780,"arapoema","TO"
"529.6000000000000000",14415,"patrocinio paulista","SP"
"159.7700000000000000",86078,"londrina","PR"
"106.7642857142857143",4753,"sao paulo","SP"
"119.8000000000000000",97195,"silveira martins","RS"
"44.2000000000000000",33900,"ribeirao das neves","MG"
"59.3942857142857143",4331,"sao paulo","SP"
"65.0750000000000000",4425,"sao paulo","SP"
"57.0600000000000000",58600,"santa luzia","PB"
"110.1750000000000000",3560,"sao paulo","SP"
"197.9500000000000000",99750,"erval grande","RS"
"210.6350000000000000",17990,"pauliceia","SP"
"157.2000000000000000",16306,"penapolis","SP"
"113.4725000000000000",61932,"maracanau","CE"
"117.9475000000000000",12500,"guaratingueta","SP"
"195.9000000000000000",5584,"sao paulo","SP"
"312.0600000000000000",65030,"sao luis","MA"
"51.6700000000000000",3661,"sao paulo","SP"
"14.9000000000000000",61624,"caucaia","CE"
"155.9900000000000000",97850,"bossoroca","RS"
"159.9900000000000000",62600,"itapage","CE"
"70.2966666666666667",32412,"ibirite","MG"
"112.7555555555555556",95720,"garibaldi","RS"
"76.9950000000000000",2344,"sao paulo","SP"
"132.4073214285714286",22290,"rio de janeiro","RJ"
"116.1762500000000000",31140,"belo horizonte","MG"
"126.9128571428571429",66640,"belem","PA"
"59.8900000000000000",98980,"porto lucena","RS"
"114.4950000000000000",26321,"queimados","RJ"
"132.0333333333333333",29260,"domingos martins","ES"
"123.3050000000000000",15860,"ibira","SP"
"85.3180000000000000",2071,"sao paulo","SP"
"22.3200000000000000",2813,"sao paulo","SP"
"42.2000000000000000",72631,"brasilia","DF"
"322.7028571428571429",74690,"goiania","GO"
"38.9950000000000000",3177,"sao paulo","SP"
"190.9475000000000000",35360,"sao pedro dos ferros","MG"
"185.9633333333333333",99640,"sao valentim","RS"
"206.8842857142857143",59380,"currais novos","RN"
"332.9416666666666667",17014,"bauru","SP"
"89.1500000000000000",88150,"aguas mornas","SC"
"156.9475000000000000",70350,"brasilia","DF"
"241.3000000000000000",82930,"curitiba","PR"
"152.4900000000000000",64778,"sao lourenco do piaui","PI"
"98.5466666666666667",25080,"duque de caxias","RJ"
"123.1950000000000000",4423,"sao paulo","SP"
"191.5983333333333333",57051,"maceio","AL"
"135.4800000000000000",76870,"ariquemes","RO"
"169.5000000000000000",59665,"carnaubais","RN"
"77.5000000000000000",68473,"novo repartimento","PA"
"137.9300000000000000",72001,"brasilia","DF"
"69.9000000000000000",36390,"itutinga","MG"
"109.5780000000000000",44695,"capim grosso","BA"
"177.0000000000000000",68456,"tucurui","PA"
"133.8835714285714286",14500,"ituverava","SP"
"216.0000000000000000",86890,"cambira","PR"
"68.5475000000000000",12906,"braganca paulista","SP"
"186.3000000000000000",61880,"itaitinga","CE"
"176.5220000000000000",29375,"venda nova do imigrante","ES"
"149.1376923076923077",4216,"sao paulo","SP"
"191.9500000000000000",78265,"reserva do cabacal","MT"
"149.5883333333333333",37564,"borda da mata","MG"
"84.6600000000000000",70233,"brasilia","DF"
"82.5900000000000000",36887,"muriae","MG"
"177.5666666666666667",85200,"pitanga","PR"
"289.9000000000000000",85896,"diamante d'oeste","PR"
"229.4500000000000000",59139,"natal","RN"
"118.8900000000000000",15690,"indiapora","SP"
"314.4033333333333333",47600,"bom jesus da lapa","BA"
"310.2605882352941176",65800,"balsas","MA"
"189.9900000000000000",35604,"moema","MG"
"128.9115555555555556",22270,"rio de janeiro","RJ"
"19.7000000000000000",23911,"angra dos reis","RJ"
"129.4893333333333333",8040,"sao paulo","SP"
"60.8425000000000000",3544,"sao paulo","SP"
"116.6000000000000000",3704,"sao paulo","SP"
"149.9000000000000000",70908,"brasilia","DF"
"77.6200000000000000",83602,"campo largo","PR"
"38.4000000000000000",79790,"deodapolis","MS"
"96.5666666666666667",14120,"dumont","SP"
"675.9933333333333333",58074,"joao pessoa","PB"
"123.7712500000000000",53150,"olinda","PE"
"343.4914285714285714",81935,"curitiba","PR"
"145.8733333333333333",95630,"parobe","RS"
"532.5385714285714286",36950,"ipanema","MG"
"195.2322222222222222",29177,"serra","ES"
"115.9560000000000000",50900,"recife","PE"
"42.9000000000000000",5388,"sao paulo","SP"
"59.9450000000000000",69042,"manaus","AM"
"142.4200000000000000",28655,"monnerat","RJ"
"174.9966666666666667",41345,"salvador","BA"
"139.0000000000000000",58350,"caldas brandao","PB"
"78.3842857142857143",12234,"sao jose dos campos","SP"
"112.8075000000000000",68447,"vila dos cabanos","PA"
"479.9900000000000000",65707,"pio xii","MA"
"118.9000000000000000",46700,"ibitiara","BA"
"70.9500000000000000",88520,"lages","SC"
"204.2060869565217391",8710,"mogi das cruzes","SP"
"164.5128571428571429",60420,"fortaleza","CE"
"124.0323529411764706",80230,"curitiba","PR"
"76.3857142857142857",81520,"curitiba","PR"
"78.0000000000000000",3681,"sao paulo","SP"
"81.9600000000000000",18407,"itapeva","SP"
"72.1850000000000000",98900,"santa rosa","RS"
"103.2733333333333333",71735,"brasilia","DF"
"114.3666666666666667",37653,"monte verde","MG"
"77.3780000000000000",37930,"capitolio","MG"
"120.3457142857142857",70862,"brasilia","DF"
"92.2633333333333333",4650,"sao paulo","SP"
"84.5666666666666667",88905,"ararangua","SC"
"153.5385714285714286",4185,"sao paulo","SP"
"122.0471428571428571",30810,"belo horizonte","MG"
"259.1923809523809524",85810,"cascavel","PR"
"87.2666666666666667",91755,"porto alegre","RS"
"222.4950000000000000",4690,"sao paulo","SP"
"60.1900000000000000",91712,"porto alegre","RS"
"51.7400000000000000",12444,"pindamonhangaba","SP"
"299.6333333333333333",66017,"belem","PA"
"52.2700000000000000",30111,"belo horizonte","MG"
"66.4950000000000000",74510,"goiania","GO"
"70.8975000000000000",7912,"francisco morato","SP"
"137.4277777777777778",73801,"formosa","GO"
"66.2733333333333333",2987,"sao paulo","SP"
"69.9000000000000000",5304,"sao paulo","SP"
"155.9000000000000000",3060,"sao paulo","SP"
"104.6976470588235294",5416,"sao paulo","SP"
"105.0105000000000000",9390,"maua","SP"
"96.6983333333333333",3379,"sao paulo","SP"
"88.4475000000000000",17830,"florida paulista","SP"
"35.3950000000000000",70873,"brasilia","DF"
"65.8428571428571429",4895,"sao paulo","SP"
"75.9680000000000000",71505,"brasilia","DF"
"168.5816666666666667",49090,"aracaju","SE"
"550.0000000000000000",89288,"sao bento do sul","SC"
"126.9900000000000000",88460,"angelina","SC"
"573.0000000000000000",57020,"maceio","AL"
"90.4706666666666667",91360,"porto alegre","RS"
"80.6991666666666667",5847,"sao paulo","SP"
"92.4466666666666667",88030,"florianopolis","SC"
"286.7300000000000000",58135,"esperanca","PB"
"97.2400000000000000",8539,"ferraz de vasconcelos","SP"
"108.5725000000000000",2012,"sao paulo","SP"
"225.0000000000000000",13909,"amparo","SP"
"90.7257142857142857",27123,"barra do pirai","RJ"
"119.8700000000000000",84400,"prudentopolis","PR"
"59.6300000000000000",89087,"indaial","SC"
"113.6950000000000000",74484,"goiania","GO"
"112.7916666666666667",29901,"linhares","ES"
"412.5500000000000000",4151,"sao paulo","SP"
"93.9475000000000000",44076,"feira de santana","BA"
"208.4475000000000000",3022,"sao paulo","SP"
"89.1800000000000000",2034,"sao paulo","SP"
"215.7891304347826087",22020,"rio de janeiro","RJ"
"140.4000000000000000",56720,"itapetim","PE"
"19.4900000000000000",5104,"sao paulo","SP"
"184.4836363636363636",36046,"juiz de fora","MG"
"124.6333333333333333",9441,"ribeirao pires","SP"
"208.1000000000000000",85350,"nova laranjeiras","PR"
"37.5266666666666667",15120,"neves paulista","SP"
"141.9654545454545455",76450,"minacu","GO"
"74.4500000000000000",75560,"cachoeira dourada","GO"
"292.3500000000000000",24725,"sao goncalo","RJ"
"75.8121428571428571",90440,"porto alegre","RS"
"147.9600000000000000",94828,"alvorada","RS"
"155.9270000000000000",21750,"rio de janeiro","RJ"
"124.5556000000000000",9530,"sao caetano do sul","SP"
"29.9000000000000000",6805,"embu das artes","SP"
"141.0360000000000000",28200,"sao joao da barra","RJ"
"156.7809090909090909",60125,"fortaleza","CE"
"105.1760000000000000",72850,"luziania","GO"
"95.9350000000000000",7807,"franco da rocha","SP"
"77.2933333333333333",5592,"sao paulo","SP"
"203.3000000000000000",89259,"jaragua do sul","SC"
"102.9333333333333333",5201,"sao paulo","SP"
"110.4540000000000000",6695,"itapevi","SP"
"420.8700000000000000",83040,"sao jose dos pinhais","PR"
"113.6750000000000000",2022,"sao paulo","SP"
"59.3000000000000000",89711,"concordia","SC"
"107.9171428571428571",32183,"contagem","MG"
"99.0000000000000000",99795,"barra do rio azul","RS"
"96.2100000000000000",5182,"sao paulo","SP"
"239.6566666666666667",78335,"colniza","MT"
"111.5133333333333333",44380,"cruz das almas","BA"
"116.9060000000000000",88104,"sao jose","SC"
"342.4450000000000000",72587,"brasilia","DF"
"64.5375000000000000",65062,"sao luis","MA"
"135.9862500000000000",4086,"sao paulo","SP"
"19.9000000000000000",79645,"tres lagoas","MS"
"260.4320000000000000",55560,"barreiros","PE"
"110.9828571428571429",72255,"brasilia","DF"
"192.4869230769230769",86055,"londrina","PR"
"211.2000000000000000",2036,"sao paulo","SP"
"273.8000000000000000",95901,"lajeado","RS"
"1213.8933333333333333",58041,"joao pessoa","PB"
"120.3978947368421053",6172,"osasco","SP"
"358.5925000000000000",76901,"ji-parana","RO"
"551.7900000000000000",4559,"sao paulo","SP"
"224.4162500000000000",87014,"maringa","PR"
"88.4766666666666667",74180,"goiania","GO"
"135.0000000000000000",41210,"salvador","BA"
"125.0500000000000000",36503,"uba","MG"
"171.5257142857142857",86801,"apucarana","PR"
"60.4500000000000000",85808,"cascavel","PR"
"114.1380000000000000",76890,"jaru","RO"
"144.5875000000000000",21360,"rio de janeiro","RJ"
"168.3909090909090909",12941,"atibaia","SP"
"91.2225000000000000",89205,"joinville","SC"
"464.6875000000000000",78590,"paranaita","MT"
"218.1975000000000000",3064,"sao paulo","SP"
"24.9450000000000000",83450,"bocaiuva do sul","PR"
"159.6000000000000000",3448,"sao paulo","SP"
"68.3844444444444444",1312,"sao paulo","SP"
"224.4042857142857143",28899,"rio das ostras","RJ"
"181.5769230769230769",89600,"joacaba","SC"
"103.6000000000000000",60540,"fortaleza","CE"
"372.1500000000000000",62920,"quixere","CE"
"153.8328571428571429",36555,"ervalia","MG"
"265.7937500000000000",44077,"feira de santana","BA"
"129.5188888888888889",72405,"brasilia","DF"
"165.0671794871794872",21931,"rio de janeiro","RJ"
"49.9000000000000000",36834,"caparao","MG"
"120.9838461538461538",58052,"joao pessoa","PB"
"182.4325000000000000",23035,"rio de janeiro","RJ"
"133.1170588235294118",71015,"brasilia","DF"
"358.9800000000000000",58010,"joao pessoa","PB"
"93.0941666666666667",3817,"sao paulo","SP"
"201.9950000000000000",3688,"sao paulo","SP"
"137.1780000000000000",87035,"maringa","PR"
"45.9000000000000000",17110,"bauru","SP"
"112.1811764705882353",17580,"pompeia","SP"
"103.7765384615384615",13401,"piracicaba","SP"
"50.0000000000000000",86192,"cambe","PR"
"128.4000000000000000",4663,"sao paulo","SP"
"69.9000000000000000",89265,"jaragua do sul","SC"
"268.7131578947368421",45810,"porto seguro","BA"
"121.3647368421052632",5756,"sao paulo","SP"
"64.4450000000000000",58085,"joao pessoa","PB"
"102.5200000000000000",3407,"sao paulo","SP"
"19.9000000000000000",54786,"camaragibe","PE"
"61.8000000000000000",99490,"tapera","RS"
"103.1777777777777778",9400,"ribeirao pires","SP"
"294.1833333333333333",38065,"uberaba","MG"
"90.0560000000000000",4632,"sao paulo","SP"
"348.3326666666666667",88301,"itajai","SC"
"268.2060000000000000",89812,"chapeco","SC"
"247.0160000000000000",95600,"taquara","RS"
"61.8500000000000000",40393,"salvador","BA"
"655.0000000000000000",35390,"jequeri","MG"
"78.7863636363636364",13061,"campinas","SP"
"129.1180000000000000",4064,"sao paulo","SP"
"119.2600000000000000",4405,"sao paulo","SP"
"44.9000000000000000",53360,"olinda","PE"
"65.5960000000000000",2261,"sao paulo","SP"
"38.9800000000000000",2352,"sao paulo","SP"
"109.8000000000000000",27420,"quatis","RJ"
"129.3775000000000000",33821,"ribeirao das neves","MG"
"304.9000000000000000",79540,"cassilandia","MS"
"93.7239473684210526",6700,"cotia","SP"
"55.5000000000000000",5514,"sao paulo","SP"
"205.9233333333333333",14300,"batatais","SP"
"116.3450000000000000",25975,"teresopolis","RJ"
"169.9380000000000000",50731,"recife","PE"
"55.4933333333333333",11330,"sao vicente","SP"
"152.1700000000000000",71900,"brasilia","DF"
"84.9900000000000000",59155,"parnamirim","RN"
"71.3040000000000000",14980,"sales","SP"
"167.0200000000000000",14178,"sertaozinho","SP"
"139.1125000000000000",22421,"rio de janeiro","RJ"
"79.5770370370370370",23520,"rio de janeiro","RJ"
"206.7400000000000000",39708,"frei lagonegro","MG"
"122.6633333333333333",60526,"fortaleza","CE"
"69.1025000000000000",5712,"sao paulo","SP"
"118.6250000000000000",81050,"curitiba","PR"
"143.0000000000000000",5215,"sao paulo","SP"
"118.4203030303030303",30330,"belo horizonte","MG"
"34.9000000000000000",77026,"palmas","TO"
"148.8980000000000000",7083,"guarulhos","SP"
"108.9371428571428571",65070,"sao luis","MA"
"65.2880000000000000",6656,"itapevi","SP"
"69.2072727272727273",16013,"aracatuba","SP"
"91.6525000000000000",11790,"pedro de toledo","SP"
"263.9725000000000000",48608,"paulo afonso","BA"
"99.9000000000000000",97920,"sao pedro do butia","RS"
"102.2440000000000000",14807,"araraquara","SP"
"58.9820000000000000",85139,"colonia vitoria","PR"
"10.7500000000000000",87860,"planaltina do parana","PR"
"76.5333333333333333",74684,"goiania","GO"
"99.9000000000000000",68730,"nova timboteua","PA"
"307.8450000000000000",39230,"buenopolis","MG"
"57.0543750000000000",12227,"sao jose dos campos","SP"
"98.9633333333333333",57071,"maceio","AL"
"199.0966666666666667",89172,"pouso redondo","SC"
"35.0000000000000000",58857,"sao bentinho","PB"
"108.5000000000000000",83090,"sao jose dos pinhais","PR"
"84.5000000000000000",84032,"ponta grossa","PR"
"80.3557142857142857",5038,"sao paulo","SP"
"70.4344444444444444",20020,"rio de janeiro","RJ"
"74.9450000000000000",35196,"perpetuo socorro","MG"
"168.5100000000000000",5867,"sao paulo","SP"
"161.9850000000000000",36930,"simonesia","MG"
"182.9000000000000000",5329,"sao paulo","SP"
"51.0800000000000000",38220,"planura","MG"
"17.9000000000000000",73091,"brasilia","DF"
"335.1650000000000000",11472,"guaruja","SP"
"80.2450000000000000",39802,"teofilo otoni","MG"
"144.1150000000000000",85817,"cascavel","PR"
"78.2966666666666667",16011,"aracatuba","SP"
"100.5828571428571429",8090,"sao paulo","SP"
"32.5283333333333333",85880,"itaipulandia","PR"
"160.4059523809523810",20510,"rio de janeiro","RJ"
"139.5666666666666667",39598,"cristalia","MG"
"205.3337500000000000",72420,"brasilia","DF"
"104.9808333333333333",19280,"teodoro sampaio","SP"
"58.1475000000000000",2247,"sao paulo","SP"
"89.0000000000000000",71570,"brasilia","DF"
"409.1633333333333333",5114,"sao paulo","SP"
"79.0000000000000000",72874,"valparaiso de goias","GO"
"80.5750000000000000",4929,"sao paulo","SP"
"540.0000000000000000",28530,"sao sebastiao do paraiba","RJ"
"69.9000000000000000",40220,"salvador","BA"
"148.2666666666666667",4113,"sao paulo","SP"
"79.9000000000000000",93110,"sao leopoldo","RS"
"84.3688888888888889",12309,"jacarei","SP"
"55.0250000000000000",3637,"sao paulo","SP"
"106.9500000000000000",59066,"natal","RN"
"75.0000000000000000",70336,"brasilia","DF"
"127.9666666666666667",1523,"sao paulo","SP"
"105.6333333333333333",26515,"nilopolis","RJ"
"164.7935714285714286",11443,"guaruja","SP"
"89.9900000000000000",14907,"tapinas","SP"
"103.4500000000000000",55028,"caruaru","PE"
"78.6000000000000000",60035,"fortaleza","CE"
"149.9000000000000000",42843,"jaua","BA"
"320.9133333333333333",3568,"sao paulo","SP"
"58.3950000000000000",6443,"barueri","SP"
"144.4250000000000000",95980,"anta gorda","RS"
"42.9000000000000000",42722,"lauro de freitas","BA"
"87.9966666666666667",2675,"sao paulo","SP"
"152.7066666666666667",56302,"petrolina","PE"
"124.4500000000000000",41334,"salvador","BA"
"194.9360000000000000",64218,"parnaiba","PI"
"202.8766666666666667",4261,"sao paulo","SP"
"126.2992307692307692",31744,"belo horizonte","MG"
"73.7500000000000000",25919,"mage","RJ"
"49.9300000000000000",25215,"duque de caxias","RJ"
"135.0071428571428571",81450,"curitiba","PR"
"152.0313333333333333",23080,"rio de janeiro","RJ"
"38.8550000000000000",48430,"paripiranga","BA"
"179.9000000000000000",12442,"pindamonhangaba","SP"
"211.7150000000000000",59920,"sao miguel","RN"
"122.0000000000000000",83590,"doutor ulysses","PR"
"91.6175000000000000",97037,"santa maria","RS"
"182.3209375000000000",21020,"rio de janeiro","RJ"
"101.9725000000000000",4803,"sao paulo","SP"
"314.6466666666666667",4727,"sao paulo","SP"
"52.9000000000000000",38794,"varjao de minas","MG"
"121.0708333333333333",37120,"paraguacu","MG"
"99.4450000000000000",78061,"cuiaba","MT"
"96.0000000000000000",37215,"ingai","MG"
"102.4250000000000000",96216,"rio grande","RS"
"95.0121428571428571",32341,"contagem","MG"
"210.1500000000000000",5009,"sao paulo","SP"
"69.6300000000000000",51011,"recife","PE"
"224.6490000000000000",75803,"jatai","GO"
"95.1560000000000000",21650,"rio de janeiro","RJ"
"69.8500000000000000",4931,"sao paulo","SP"
"92.4950000000000000",77695,"goianorte","TO"
"43.4950000000000000",5449,"sao paulo","SP"
"108.2866666666666667",78630,"campinapolis","MT"
"133.2150000000000000",83606,"campo largo","PR"
"114.7514285714285714",45051,"vitoria da conquista","BA"
"387.3642857142857143",79020,"campo grande","MS"
"118.1800000000000000",5757,"sao paulo","SP"
"103.6700000000000000",6755,"taboao da serra","SP"
"176.4600000000000000",94070,"gravatai","RS"
"161.2300000000000000",2117,"sao paulo","SP"
"104.6521428571428571",18400,"itapeva","SP"
"54.9500000000000000",26587,"mesquita","RJ"
"39.9000000000000000",3447,"sao paulo","SP"
"109.4900000000000000",3912,"sao paulo","SP"
"107.5406250000000000",28570,"itaocara","RJ"
"157.9633333333333333",84165,"castro","PR"
"78.5000000000000000",16205,"birigui","SP"
"112.5333333333333333",18535,"jumirim","SP"
"59.6828571428571429",17520,"marilia","SP"
"125.1333333333333333",7250,"guarulhos","SP"
"159.0000000000000000",51275,"recife","PE"
"60.0000000000000000",12329,"jacarei","SP"
"151.8266666666666667",21833,"rio de janeiro","RJ"
"36.3966666666666667",14875,"jaboticabal","SP"
"79.2450000000000000",5860,"sao paulo","SP"
"44.9900000000000000",2820,"sao paulo","SP"
"150.2566666666666667",24732,"sao goncalo","RJ"
"49.9000000000000000",25237,"duque de caxias","RJ"
"163.9900000000000000",63590,"saboeiro","CE"
"82.9500000000000000",4335,"sao paulo","SP"
"679.0000000000000000",53300,"olinda","PE"
"217.7580000000000000",1138,"sao paulo","SP"
"719.7700000000000000",15063,"sao jose do rio preto","SP"
"75.3250000000000000",6083,"osasco","SP"
"439.4500000000000000",27514,"resende","RJ"
"224.4950000000000000",2354,"sao paulo","SP"
"75.0000000000000000",58830,"jerico","PB"
"76.4600000000000000",89868,"saudades","SC"
"498.8877777777777778",28630,"nova friburgo","RJ"
"778.0000000000000000",65170,"icatu","MA"
"67.6311111111111111",14770,"colina","SP"
"57.9900000000000000",26480,"japeri","RJ"
"188.2960000000000000",89667,"piratuba","SC"
"149.9900000000000000",39315,"urucuia","MG"
"104.0450000000000000",4286,"sao paulo","SP"
"154.2933333333333333",59215,"nova cruz","RN"
"112.6770000000000000",28695,"papucaia","RJ"
