date,product_category,store_id,promotion,day_of_week,holiday,competitor_price_index,daily_sales
2024-12-05,Clothing,4,0,Thursday,0,0.9983246533196355,60.579973509312836
2024-12-06,Home Goods,4,0,Friday,0,1.0577235135133998,29.078784628729167
2024-12-07,Toys,4,0,Saturday,0,0.9148082845959048,37.56061005545623
2024-12-08,Home Goods,4,0,Sunday,0,0.9665818245859399,9.693193111178635
2024-12-09,Clothing,5,0,Monday,0,0.9424464171414587,41.19663364995201
2024-12-10,Clothing,4,0,Tuesday,0,1.099547208122905,33.92710307007165
2024-12-11,Electronics,3,0,Wednesday,0,0.9259514512130597,73.9136273883168
2024-12-12,Electronics,1,0,Thursday,0,1.0217379569020466,59.37405298362537
2024-12-13,Electronics,1,1,Friday,0,0.9724266579020983,79.97430702407767
2024-12-14,Clothing,3,1,Saturday,0,1.0077146044030085,18.903276325876252
2024-12-15,Toys,1,0,Sunday,0,0.971098494178385,43.623541457098135
2024-12-16,Clothing,4,0,Monday,0,0.9766225425367951,9.694252789985526
2024-12-17,Electronics,2,0,Tuesday,0,0.9707701254244552,67.86069680587092
2024-12-18,Electronics,3,0,Wednesday,0,,52.10803278685896
2024-12-19,Home Goods,1,0,Thursday,0,1.0762266561192224,15.753806574031527
2024-12-20,Electronics,3,0,Friday,0,0.9188695451232487,67.8634787098134
2024-12-21,Home Goods,3,0,Saturday,0,1.0584094717638375,21.813559083151095
2024-12-22,Electronics,3,0,Sunday,0,1.0351454930740738,71.50097623521606
2024-12-23,Toys,1,0,Monday,0,0.9319932292807078,18.178462694945946
2024-12-24,Clothing,3,0,Tuesday,0,1.022231446657261,24.238281461596433
2024-12-25,Home Goods,5,0,Wednesday,0,0.9985477315059732,0.0
2024-12-26,Home Goods,3,0,Thursday,0,0.9591989312147068,26.66283826636177
2024-12-27,Toys,1,0,Friday,0,0.9675239320809457,43.630695168761875
2024-12-28,Toys,1,0,Saturday,0,1.078562384034998,44.84327168002756
2024-12-29,Electronics,4,0,Sunday,0,1.0782370974047613,48.47987507565242
2024-12-30,Electronics,4,0,Monday,0,0.9610987434194687,63.02469879329013
2024-12-31,Home Goods,5,0,Tuesday,0,0.9196235594584669,14.544359999999996
2025-01-01,Toys,4,0,Wednesday,0,1.0712174928005735,27.47305540292626
2025-01-02,Electronics,2,0,Thursday,0,0.9325879481532564,46.05839871252906
2025-01-03,Clothing,4,0,Friday,0,1.0835858908675848,42.82681558473253
2025-01-04,Toys,5,0,Saturday,0,1.0305980760793583,24.241924978662084
2025-01-05,Electronics,5,1,Sunday,0,1.0142764328677536,38.78760997542958
2025-01-06,Electronics,3,0,Monday,0,0.983490722507256,42.8285712414341
2025-01-07,Toys,1,0,Tuesday,0,1.0498846581378647,34.748183556266305
2025-01-08,Clothing,1,0,Wednesday,0,1.029892125937743,8.889191677573834
2025-01-09,Toys,1,0,Thursday,0,0.9515028966034785,12.121790651917252
2025-01-10,Toys,3,0,Friday,0,1.0777887112740667,30.70895593776862
2025-01-11,Clothing,5,0,Saturday,0,1.0248417666113887,34.75008287401249
2025-01-12,Toys,2,0,Sunday,0,,16.163050102172107
2025-01-13,Home Goods,2,1,Monday,0,0.9846032671353306,22.30531392981687
2025-01-14,Electronics,4,0,Tuesday,0,1.0787722021581247,46.874126301538425
2025-01-15,Toys,1,0,Wednesday,0,1.0484595571432858,11.314598886931206
2025-01-16,Home Goods,1,1,Thursday,0,0.9787249898617324,18.426884265392054
2025-01-17,Home Goods,3,0,Friday,0,1.0305955935168756,0.8082077219834428
2025-01-18,Electronics,4,1,Saturday,0,1.0472454674670792,40.73422579688065
2025-01-19,Toys,2,0,Sunday,0,0.9200656278719221,31.52096258179887
2025-01-20,Electronics,4,0,Monday,0,0.925841677388859,20.20602134798042
2025-01-21,Electronics,4,0,Tuesday,0,1.0431074664328015,12.932030371194116
2025-01-22,Electronics,2,0,Wednesday,0,0.9661715989401833,42.0296730168101
2025-01-23,Toys,4,0,Thursday,0,0.9576432058918373,33.94750746295491
2025-01-24,Toys,4,0,Friday,0,0.9167751778938215,50.113671980675605
2025-01-25,Home Goods,5,0,Saturday,0,0.9047436804624714,13.741033306118005
2025-01-26,Electronics,4,0,Sunday,0,0.9574575900941745,60.623034139911375
2025-01-27,Toys,2,0,Monday,0,1.099634707125968,36.37431751731412
2025-01-28,Toys,2,1,Tuesday,0,1.059140027275064,34.919821975174244
2025-01-29,Electronics,4,0,Wednesday,0,1.0404747976463962,54.96713753557416
2025-01-30,Home Goods,4,0,Thursday,0,0.9501299675451907,14.550323463266771
2025-01-31,Home Goods,4,0,Friday,0,,15.358884636785206
2025-02-01,Home Goods,5,1,Saturday,0,0.9988907366321677,6.790336520058713
2025-02-02,Electronics,3,0,Sunday,0,1.061548990595746,37.994068742821305
2025-02-03,Clothing,5,0,Monday,0,0.9377351158960762,46.88693827958793
2025-02-04,Toys,5,0,Tuesday,0,0.9079192292159487,8.892471873697758
2025-02-05,Toys,1,0,Wednesday,0,0.9527187901121407,46.07980208946268
2025-02-06,Electronics,4,0,Thursday,0,1.0608550370594632,36.37928822454906
2025-02-07,Home Goods,1,0,Friday,0,1.0434563214789896,22.63631087363694
2025-02-08,Electronics,3,0,Saturday,0,1.0317726902451747,54.166198310730124
2025-02-09,Toys,2,0,Sunday,0,1.001978212955969,25.870776582522804
2025-02-10,Home Goods,3,0,Monday,0,0.9636171828429178,13.744037863550256
2025-02-11,Toys,1,0,Tuesday,0,0.904441979222907,5.659387040671224
2025-02-12,Toys,2,0,Wednesday,0,1.0185261464359803,46.89270481213586
2025-02-13,Home Goods,3,0,Thursday,0,0.9230653227410319,28.297708540712172
2025-02-14,Home Goods,1,0,Friday,0,0.9133064819798782,22.638476173852574
2025-02-15,Electronics,3,0,Saturday,0,1.0236862140910072,26.681425790677157
2025-02-16,Clothing,2,0,Sunday,0,0.9294410021775128,29.107407688842052
2025-02-17,Home Goods,4,0,Monday,0,0.9311421582326405,21.83085407223976
2025-02-18,Home Goods,1,0,Tuesday,0,0.987284927029856,16.979785185941044
2025-02-19,Toys,1,0,Wednesday,0,0.9484768703281408,41.23718464740485
2025-02-20,Home Goods,1,0,Thursday,0,0.951322285628374,20.21458241992775
2025-02-21,Clothing,3,0,Friday,0,0.9137024107049441,46.089877708141444
2025-02-22,Clothing,3,0,Saturday,0,1.0073428413967211,37.195848163909794
2025-02-23,Clothing,1,0,Sunday,0,1.0779683031100087,33.96189065343155
2025-02-24,Electronics,4,0,Monday,0,1.0496303417183148,66.30745447044603
2025-02-25,Home Goods,3,1,Tuesday,0,0.925405736062085,8.733296265541695
2025-02-26,Home Goods,3,0,Wednesday,0,0.9944905497157864,12.12974389230582
2025-02-27,Clothing,1,0,Thursday,0,0.9578291184714695,32.34642570744213
2025-02-28,Clothing,2,0,Friday,0,0.9157324528361264,24.260150781081315
2025-03-01,Toys,1,0,Saturday,0,1.0306323657011773,21.834434057499763
2025-03-02,Electronics,1,0,Sunday,0,1.008912733968534,28.304282761615315
2025-03-03,Home Goods,5,0,Monday,0,1.0711369503036945,18.600211404149047
2025-03-04,Electronics,4,0,Tuesday,0,1.09912689358315,49.33166955103728
2025-03-05,Toys,2,0,Wednesday,0,0.9577191695344107,18.600719736171786
2025-03-06,Clothing,4,0,Thursday,0,1.0101427322001135,25.87961587115517
2025-03-07,Toys,2,0,Friday,0,0.993208722833656,54.18618615216624
2025-03-08,Electronics,2,0,Saturday,0,0.9841542902280969,55.80444678076275
2025-03-09,Toys,2,0,Sunday,0,1.0558704145410374,57.422751624979675
2025-03-10,Electronics,2,0,Monday,0,0.9462629200420682,38.01276345519166
2025-03-11,Clothing,5,0,Tuesday,0,0.9117835753391453,45.29242215971171
2025-03-12,Home Goods,2,0,Wednesday,0,1.0682918340550467,13.749673179572165
2025-03-13,Toys,5,0,Thursday,0,1.083738482140216,10.514599636585919
2025-03-14,Toys,4,0,Friday,0,1.0606176477444094,53.38254298022023
2025-03-15,Home Goods,2,0,Saturday,0,0.9019742936477859,17.794424143605973
2025-03-16,Clothing,4,0,Sunday,0,1.0631662905047632,34.7804860807497
2025-03-17,Home Goods,1,0,Monday,0,0.9845229918051248,5.6620169626274945
2025-03-18,Clothing,4,0,Tuesday,0,0.9469881939675556,36.39917784710277
2025-03-19,Home Goods,4,0,Wednesday,0,0.9515923413005505,8.897698388814415
2025-03-20,Toys,5,0,Thursday,0,1.0955410563664363,51.769134383829105
2025-03-21,Clothing,2,1,Friday,0,0.9433192898540748,14.560268002835276
2025-03-22,Home Goods,5,0,Saturday,0,0.9855230428479982,10.515892806565823
2025-03-23,Clothing,3,0,Sunday,0,0.9144193191787893,25.8856283124587
2025-03-24,Home Goods,4,0,Monday,0,1.0683590756349919,16.17873876810832
2025-03-25,Clothing,3,0,Tuesday,0,0.9931329199988839,21.84159578933361
2025-03-26,Clothing,2,1,Wednesday,0,0.925599986147732,18.44426625200823
2025-03-27,Clothing,2,0,Thursday,0,1.032054783084261,16.988372104933532
2025-03-28,Toys,3,0,Friday,0,1.0051389943141928,44.49396349641089
2025-03-29,Clothing,2,0,Saturday,0,0.9433335830156112,22.651781848542495
2025-03-30,Clothing,5,0,Sunday,0,0.9502387779365538,9.708039161086695
2025-03-31,Toys,3,0,Monday,0,0.9964394997369983,25.888458179914256
2025-04-01,Home Goods,5,0,Tuesday,0,0.9920863562971992,13.652303168899257
2025-04-02,Home Goods,2,0,Wednesday,0,0.9470128664553124,24.574481499660287
2025-04-03,Toys,5,0,Thursday,0,1.0848968938652779,52.79034827383868
2025-04-04,Home Goods,3,0,Friday,0,0.9724138088129367,22.75477139324919
2025-04-05,Clothing,2,0,Saturday,0,1.0423283734080515,40.048944897078684
2025-04-06,Clothing,5,1,Sunday,0,1.0326302723644476,38.229060688175004
2025-04-07,Electronics,3,0,Monday,0,1.085321563331997,39.13981124103645
2025-04-08,Electronics,4,0,Tuesday,0,0.9844404415248547,21.84577455099638
2025-04-09,Home Goods,3,0,Wednesday,0,1.0195256416273668,22.75632610891985
2025-04-10,Electronics,5,0,Thursday,0,0.9165055351675594,53.70566347292996
2025-04-11,Electronics,1,0,Friday,0,0.953202967718662,50.06528565484797
2025-04-12,Electronics,1,0,Saturday,0,1.085990308046596,57.34829265306147
2025-04-13,Home Goods,1,0,Sunday,0,0.9377670003474492,19.11635876466835
2025-04-14,Toys,5,0,Monday,0,1.099004486535614,8.192837135093827
2025-04-15,Clothing,2,0,Tuesday,0,1.0600878774844706,24.578847260578623
2025-04-16,Home Goods,5,0,Wednesday,0,0.9121390445208387,5.462040693436687
2025-04-17,Toys,5,0,Thursday,0,0.9804640215447848,36.41410219991252
2025-04-18,Clothing,4,1,Friday,0,1.0604532074010398,39.32776776641001
2025-04-19,Electronics,5,0,Saturday,0,0.9525385778868725,81.02359165784578
2025-04-20,Toys,3,0,Sunday,0,1.0712962427402797,34.59481522312622
2025-04-21,Home Goods,3,0,Monday,0,1.0179403817869814,21.84965554554623
2025-04-22,Toys,3,0,Tuesday,0,1.0443124202157574,23.670783621490532
2025-04-23,Toys,2,0,Wednesday,0,0.9901666820467151,40.05879658517693
2025-04-24,Electronics,1,0,Thursday,0,0.9943032472012259,32.77582688637343
2025-04-25,Toys,5,0,Friday,0,0.9328145914379025,31.865822678113535
2025-04-26,Toys,4,0,Saturday,0,1.0724510154038733,48.25461942604047
2025-04-27,Home Goods,1,0,Sunday,0,0.9174652827698594,10.925723503168733
2025-04-28,Home Goods,3,1,Monday,0,1.0722759987532697,20.759158317545122
2025-04-29,Electronics,5,0,Tuesday,0,0.9402060175651841,40.06208101971992
2025-04-30,Toys,1,1,Wednesday,0,0.949696185684988,34.96374846690122
2025-05-01,Toys,3,0,Thursday,0,1.0241813904408514,29.136855193509682
2025-05-02,Clothing,4,0,Friday,0,0.932318062930269,32.77941000379733
2025-05-03,Clothing,1,0,Saturday,0,1.0988271195449755,20.032135396176926
2025-05-04,Clothing,1,0,Sunday,0,1.0441098450523119,20.942973178339095
2025-05-05,Clothing,1,0,Monday,0,1.0729385463708898,19.122106368060265
2025-05-06,Electronics,3,0,Tuesday,0,1.0336310862673987,32.78120170939912
2025-05-07,Clothing,4,0,Wednesday,0,1.0958139862854075,14.569622067156223
2025-05-08,Electronics,4,1,Thursday,0,1.0775949454327622,74.30608789089626
2025-05-09,Home Goods,5,0,Friday,0,1.0454043912669575,0.0
2025-05-10,Toys,3,0,Saturday,0,0.9879882574087622,40.06810318247564
2025-05-11,Electronics,5,0,Sunday,0,0.9497715787505523,55.54972028406658
2025-05-12,Toys,3,0,Monday,0,0.9679419558112459,35.51588023904827
2025-05-13,Toys,5,0,Tuesday,0,0.9522961113262995,32.784337429858454
2025-05-14,Home Goods,4,1,Wednesday,0,0.9370454994065069,0.0
2025-05-15,Clothing,5,0,Thursday,0,1.0801235424543034,39.16013990051391
2025-05-16,Clothing,5,0,Friday,0,0.9141678408863123,47.35709535826427
2025-05-17,Toys,3,0,Saturday,0,1.0505017034811992,10.928709801596934
2025-05-18,Home Goods,2,0,Sunday,0,0.9787334285195672,3.642953045980903
2025-05-19,Toys,3,0,Monday,0,0.9788465771003837,46.448286024398676
2025-05-20,Electronics,3,0,Tuesday,0,1.043225067151807,56.46731538657341
2025-05-21,Clothing,3,0,Wednesday,0,0.9894171381515966,10.01853156262187
2025-05-22,Clothing,2,0,Thursday,0,0.9665172016376277,24.591277133397632
2025-05-23,Electronics,4,0,Friday,0,1.0738369464236528,64.66683461416514
2025-05-24,Toys,5,1,Saturday,0,1.0118660704127374,52.46282495458245
2025-05-25,Toys,5,1,Sunday,0,1.011200711912557,53.55653229256003
2025-05-26,Toys,3,0,Monday,0,1.0157097233039385,46.452729084237625
2025-05-27,Clothing,5,1,Tuesday,0,0.9526267465837067,9.837182931197324
2025-05-28,Home Goods,3,0,Wednesday,0,1.0689642679936058,8.197764460229358
2025-05-29,Toys,1,0,Thursday,0,0.9173500005118637,28.23713009545262
2025-05-30,Electronics,1,0,Friday,0,0.9765455228261526,51.00970622191887
2025-05-31,Toys,4,0,Saturday,0,1.0225133465143712,40.99050261054126
2025-06-01,Electronics,1,0,Sunday,0,1.0023697247989647,66.49661287145642
2025-06-02,Clothing,5,0,Monday,0,1.0267733738759146,40.99162285507249
2025-06-03,Electronics,3,0,Tuesday,0,0.954818468789625,2.7328121992545924
2025-06-04,Clothing,3,0,Wednesday,0,0.9793231480516408,0.0
2025-06-05,Toys,2,0,Thursday,0,0.9563592166783003,15.486359016614543
2025-06-06,Clothing,2,0,Friday,0,0.980620687750206,32.795090748786
2025-06-07,Clothing,1,0,Saturday,0,0.9408200368810983,20.041718204613368
2025-06-08,Home Goods,4,0,Sunday,0,1.0641711283452,9.109996393858436
2025-06-09,Electronics,2,0,Monday,0,1.0901562543391188,30.97441098598194
2025-06-10,Clothing,4,0,Tuesday,0,1.0997662650314042,30.063809702198437
2025-06-11,Home Goods,4,0,Wednesday,0,1.0054455201103738,20.042813674567604
2025-06-12,Home Goods,3,0,Thursday,0,1.065209114776271,17.309939248946677
2025-06-13,Toys,5,0,Friday,0,1.017512302042823,12.754866365817358
2025-06-14,Toys,4,0,Saturday,0,0.9231608373424172,20.043635316327922
2025-06-15,Electronics,1,0,Sunday,0,0.9252876465410637,52.843033357053656
2025-06-16,Clothing,2,0,Monday,0,0.9896769590240608,24.599679254444414
2025-06-17,Toys,5,0,Tuesday,0,1.0995100963985731,36.444467257765275
2025-06-18,Home Goods,1,0,Wednesday,0,1.059891616677425,30.97822046801804
2025-06-19,Clothing,3,0,Thursday,0,0.9144823357159854,8.200229233955243
2025-06-20,Clothing,1,0,Friday,0,0.9454231766695046,22.778725796474895
2025-06-21,Toys,4,1,Saturday,0,0.974118235214615,79.81774585276828
2025-06-22,Home Goods,5,0,Sunday,0,1.04408294949147,11.845261128820727
2025-06-23,Home Goods,4,0,Monday,0,1.0192502913832258,4.555931919025076
2025-06-24,Toys,1,0,Tuesday,0,0.9195101712241311,25.513567374230767
2025-06-25,Home Goods,4,0,Wednesday,0,0.9604904599375785,11.845746717389448
2025-06-26,Electronics,4,0,Thursday,0,0.9885375349896623,27.336712118467577
2025-06-27,Electronics,4,0,Friday,0,1.0646492196193085,61.96406083714971
2025-06-28,Home Goods,5,1,Saturday,0,1.0837987476681576,43.7399347416537
2025-06-29,Toys,2,0,Sunday,0,1.0800849613835402,16.402699661233882
2025-06-30,Home Goods,1,0,Monday,0,0.9300002286543319,25.51565924041603
2025-07-01,Clothing,4,0,Tuesday,0,1.0436413411995438,29.36365988659472
2025-07-02,Clothing,1,0,Wednesday,0,1.0908789942480708,24.301291968816876
2025-07-03,Toys,5,0,Thursday,0,1.0448370975477927,36.45243605403586
2025-07-04,Electronics,5,0,Friday,0,0.9423516579257267,61.76747177391157
2025-07-05,Clothing,5,0,Saturday,0,0.9504058038810347,10.125953410021127
2025-07-06,Clothing,3,0,Sunday,0,0.9312810014636879,28.353056975682364
2025-07-07,Toys,5,0,Monday,0,1.0320783437336036,75.94672609446327
2025-07-08,Clothing,3,0,Tuesday,0,0.941806366290419,42.53074777021648
2025-07-09,Electronics,2,0,Wednesday,0,0.9642965220364579,65.82229478109195
2025-07-10,Toys,4,0,Thursday,0,0.9103728154790042,35.443258423895436
2025-07-11,Electronics,2,0,Friday,0,0.9693362583765757,60.76070184259389
2025-07-12,Toys,5,0,Saturday,0,1.0119656719333172,28.35538165259902
2025-07-13,Toys,2,0,Sunday,0,1.0833247330065467,34.43200535669961
2025-07-14,Electronics,5,1,Monday,0,0.9178585480768117,71.7005673706421
2025-07-15,Toys,3,0,Tuesday,0,1.0364327118284395,35.44568007816471
2025-07-16,Home Goods,4,0,Wednesday,0,0.9769029978173349,36.45891198398397
2025-07-17,Toys,4,0,Thursday,0,1.0357336237562669,26.331796241177393
2025-07-18,Home Goods,3,0,Friday,0,0.9376343836251306,15.19162849291968
2025-07-19,Home Goods,3,0,Saturday,0,0.9760814410055111,17.217414224344925
2025-07-20,Clothing,4,0,Sunday,0,0.9068933609861767,20.256058227367475
2025-07-21,Electronics,1,0,Monday,0,0.902546293511138,45.576753790750516
2025-07-22,Electronics,5,0,Tuesday,0,1.062526882850627,41.52605421590674
2025-07-23,Electronics,4,0,Wednesday,0,1.0262536962273439,25.32111076368227
2025-07-24,Electronics,4,0,Thursday,0,1.0195899331931282,66.84864586302055
2025-07-25,Toys,5,0,Friday,0,0.934548142313815,22.2831864408006
2025-07-26,Toys,2,0,Saturday,0,0.9174315965657868,59.76027113426726
2025-07-27,Home Goods,2,0,Sunday,0,0.9808958871277063,0.0
2025-07-28,Home Goods,2,0,Monday,0,1.0372276455038008,37.477804419563995
2025-07-29,Toys,3,0,Tuesday,0,0.9515595121391437,60.77564844068085
2025-07-30,Toys,5,0,Wednesday,0,0.9689118091707836,21.2717676202634
2025-07-31,Toys,1,0,Thursday,0,1.0011096420507983,28.362744387013784
2025-08-01,Home Goods,3,0,Friday,0,0.950318403261765,8.103751986373014
2025-08-02,Clothing,1,0,Saturday,0,1.0089117094173743,28.363519522893235
2025-08-03,Toys,5,0,Sunday,0,1.0618967585334933,81.03973456793403
2025-08-04,Clothing,3,0,Monday,0,1.0034878747931983,51.66353673849248
2025-08-05,Toys,4,0,Tuesday,0,1.0539620745765237,36.46887719969898
2025-08-06,Toys,1,0,Wednesday,0,0.9353505719265723,6.078229255329564
2025-08-07,Toys,1,0,Thursday,0,0.9796818014463033,35.45682181909126
2025-08-08,Clothing,4,0,Friday,0,0.910144749369624,25.326647372890843
2025-08-09,Electronics,3,0,Saturday,0,1.0988768055585554,19.2485150228814
2025-08-10,Toys,3,1,Sunday,0,0.9474707575593908,60.78561488197835
2025-08-11,Electronics,4,0,Monday,0,0.9200610473100274,75.9830568656539
2025-08-12,Clothing,4,0,Tuesday,0,1.0896080892078377,44.577335817239764
2025-08-13,Clothing,2,0,Wednesday,0,1.0058142021588037,43.56480983582494
2025-08-14,Clothing,1,0,Thursday,0,1.0702088989247278,38.49966034842995
2025-08-15,Electronics,5,0,Friday,0,0.9221145071584386,32.42120962570844
2025-08-16,Clothing,4,0,Saturday,0,0.9393489382334467,27.355769421974745
2025-08-17,Electronics,2,0,Sunday,0,0.9649386838935197,44.58038155570726
2025-08-18,Toys,3,0,Monday,0,1.0014348053759408,23.303699698921857
2025-08-19,Home Goods,1,0,Tuesday,0,0.970952984200915,16.211490876131393
2025-08-20,Clothing,4,1,Wednesday,0,1.0865016977624105,15.80641958953009
2025-08-21,Home Goods,4,0,Thursday,0,1.0570895061259236,15.198688055560988
2025-08-22,Clothing,1,0,Friday,0,1.029601738997446,15.19889573941169
2025-08-23,Home Goods,4,0,Saturday,0,0.9006522302696168,26.345112605240523
2025-08-24,Home Goods,4,0,Sunday,0,1.0846632635545674,11.146161484793037
2025-08-25,Toys,1,0,Monday,0,0.914276052645658,17.22612131572362
2025-08-26,Electronics,5,0,Tuesday,0,1.0039464246338703,85.1184684178865
2025-08-27,Home Goods,5,1,Wednesday,0,1.077057162343199,12.159947360987745
2025-08-28,Clothing,5,0,Thursday,0,0.9544789386968192,12.16011352169076
2025-08-29,Home Goods,4,0,Friday,0,1.077744661481404,33.44076913282681
2025-08-30,Clothing,4,0,Saturday,0,1.0236359295326052,43.574930962171685
2025-08-31,Clothing,1,0,Sunday,0,0.951343203145707,23.30783970006083
2025-09-01,Home Goods,4,0,Monday,0,0.9388023876652594,23.308158192149268
2025-09-02,Electronics,5,0,Tuesday,0,1.097587977887911,68.91201803583063
2025-09-03,Electronics,3,0,Wednesday,0,1.0002022985425,22.295369311583165
2025-09-04,Toys,1,0,Thursday,0,1.007503779102255,77.0214191645247
2025-09-05,Electronics,2,0,Friday,0,1.0265776029151594,31.417060796728364
2025-09-06,Toys,3,0,Saturday,0,0.9817812931992697,30.404022675487337
2025-09-07,Electronics,4,0,Sunday,0,1.000088652446138,35.47184448967987
2025-09-08,Toys,2,0,Monday,0,1.0743570472000457,37.49931943779526
2025-09-09,Electronics,3,0,Tuesday,0,,61.82404710511748
2025-09-10,Toys,1,0,Wednesday,0,1.0141451717709717,55.743754996684316
2025-09-11,Clothing,3,0,Thursday,0,0.9930019170858284,33.446710027366585
2025-09-12,Toys,5,0,Friday,0,0.936453196857016,33.44716706296771
2025-09-13,Home Goods,2,0,Saturday,0,1.0401332779851151,17.23059423581329
2025-09-14,Clothing,1,0,Sunday,0,1.0673634090457451,18.244407901584896
2025-09-15,Clothing,4,0,Monday,0,1.0320218924224598,24.326209605267373
2025-09-16,Clothing,3,0,Tuesday,0,1.0592349707291797,0.0
2025-09-17,Clothing,2,0,Wednesday,0,1.061934055825136,21.28601512205196
2025-09-18,Toys,4,0,Thursday,0,0.9463661039510973,37.50444388139054
2025-09-19,Electronics,4,1,Friday,0,0.9161688618567468,40.14043978445525
2025-09-20,Toys,2,0,Saturday,0,1.0748400680274122,35.4781462133755
2025-09-21,Clothing,3,0,Sunday,0,0.9984559624779917,25.34187929122896
2025-09-22,Toys,2,0,Monday,0,1.0354157048370458,72.98560966359103
2025-09-23,Electronics,2,0,Tuesday,0,1.0397865202960859,44.60292648904305
2025-09-24,Toys,5,0,Wednesday,0,0.9018717844457748,56.76813668880495
2025-09-25,Electronics,5,0,Thursday,0,0.9671545339659274,28.38445620107739
2025-09-26,Electronics,1,0,Friday,0,1.069593702106834,43.5910105254016
2025-09-27,Home Goods,5,0,Saturday,0,0.9401669263983801,11.151341115485605
2025-09-28,Clothing,3,0,Sunday,0,0.9332443554063059,35.4820247536273
2025-09-29,Clothing,5,0,Monday,0,1.0280041102989912,32.44115163517348
2025-09-30,Electronics,2,0,Tuesday,0,1.0104624893937522,28.386395563951943
2025-10-01,Toys,1,0,Wednesday,0,0.9804412765172095,43.796751612316505
2025-10-02,Electronics,1,0,Thursday,0,1.034681125519589,108.2767821348033
2025-10-03,Toys,2,0,Friday,0,1.0908684803419662,18.249145229108105
2025-10-04,Toys,2,0,Saturday,0,1.0495290072792227,54.748183788622136
2025-10-05,Electronics,2,0,Sunday,0,1.02963425446906,79.081790522428
2025-10-06,Toys,2,0,Monday,0,0.9818807735053527,49.8830417977178
2025-10-07,Clothing,2,1,Tuesday,0,0.9835398171389431,40.88031968820884
2025-10-08,Toys,1,0,Wednesday,0,0.9273462675949901,45.01763384341047
2025-10-09,Clothing,2,0,Thursday,0,0.9955058819823558,45.01824899094898
2025-10-10,Home Goods,3,0,Friday,0,1.0095703450061868,17.03416481233798
2025-10-11,Electronics,4,0,Saturday,0,0.9897893968447414,20.684625629490185
2025-10-12,Home Goods,1,0,Sunday,0,0.9159930905943274,27.98546413870234
2025-10-13,Toys,5,0,Monday,0,0.9360802527021406,69.35622840308675
2025-10-14,Toys,1,1,Tuesday,0,0.9622837861101486,89.06921565854677
2025-10-15,Clothing,5,0,Wednesday,0,0.9776055758199319,4.86723676245455
2025-10-16,Home Goods,1,0,Thursday,0,1.048114153643728,20.686038902823157
2025-10-17,Home Goods,3,0,Friday,0,0.9793316222794628,15.818951788117655
2025-10-18,Toys,3,0,Saturday,0,,30.421476822342996
2025-10-19,Clothing,3,0,Sunday,0,0.9738041786927202,21.903762613946935
2025-10-20,Clothing,4,1,Monday,0,1.0112905974669064,35.0464990718348
2025-10-21,Toys,3,0,Tuesday,0,1.0529762114038261,57.194720989278544
2025-10-22,Clothing,3,0,Wednesday,0,1.0520582739055249,31.640065230317738
2025-10-23,Home Goods,5,1,Thursday,0,0.9691046916821495,27.746282492228673
2025-10-24,Toys,3,0,Friday,0,0.951562192420257,49.895312587134235
2025-10-25,Toys,3,0,Saturday,0,1.0823370025014651,70.5845774243184
2025-10-26,Electronics,3,0,Sunday,0,0.9719862975363702,74.23651824058933
2025-10-27,Home Goods,2,0,Monday,0,1.0928349449229164,18.255130980054687
2025-10-28,Clothing,5,1,Tuesday,0,1.0574405443567025,58.41721737262975
2025-10-29,Toys,2,0,Wednesday,0,1.0792766329781183,42.596469722910875
2025-10-30,Home Goods,2,0,Thursday,0,1.085923109904607,43.81411040869658
2025-10-31,Clothing,2,0,Friday,0,0.9146769202455005,46.24885961672335
2025-11-01,Clothing,4,0,Saturday,0,0.9255237515148231,60.854594195339544
2025-11-02,Electronics,4,0,Sunday,0,1.008540233189932,12.171085149691681
2025-11-03,Home Goods,5,0,Monday,0,0.9821367373012432,38.94800468028166
2025-11-04,Clothing,2,0,Tuesday,0,1.0280026054743259,0.0
2025-11-05,Electronics,5,0,Wednesday,0,1.0895262332028601,85.20108866638965
2025-11-06,Clothing,2,0,Thursday,0,0.9866404256108056,34.0809011617557
2025-11-07,Home Goods,4,1,Friday,0,1.0876898758674836,43.818900252838795
2025-11-08,Electronics,4,0,Saturday,0,1.0381460655022585,0.0
2025-11-09,Toys,2,0,Sunday,0,0.9986574676186384,46.25454767322843
2025-11-10,Home Goods,2,0,Monday,0,0.931510332226239,29.21379771959248
2025-11-11,Home Goods,1,0,Tuesday,0,0.9123605178195238,25.5624222999072
2025-11-12,Toys,4,0,Wednesday,0,,43.821894171332495
2025-11-13,Toys,2,0,Thursday,0,0.9263173103902647,42.60520150792292
2025-11-14,Electronics,2,0,Friday,0,0.9753854802306998,38.953859374227285
2025-11-15,Electronics,1,0,Saturday,0,0.970171504864625,71.82215962823197
2025-11-16,Clothing,5,0,Sunday,0,1.0021000608143125,52.345679069349906
2025-11-17,Clothing,3,0,Monday,0,0.956351425024922,35.30338223714359
2025-11-18,Home Goods,2,0,Tuesday,0,0.9519777722307112,30.434366071905536
2025-11-19,Home Goods,2,0,Wednesday,0,1.0223306960739238,19.47826044483815
2025-11-20,Toys,2,1,Thursday,0,0.9916056927145263,52.592021839693004
2025-11-21,Toys,3,0,Friday,0,1.0367521138979723,86.43714293190155
2025-11-22,Clothing,1,0,Saturday,0,0.976418329560269,58.43717682934763
